experiment_name,resize_mode,image_size,best_epoch,valid_combined_la_score,valid_positive_dice,valid_positive_recall,valid_empty_gt_false_positive_rate,test_positive_dice,test_positive_iou,test_positive_recall,test_empty_gt_false_positive_rate,test_combined_la_score,mean_ms_per_frame,fps
unet_la_50ep_group_video_balanced,full_resize,512,26,0.3153852520470497,0.519686327315867,0.4511951110325753,0.2043010752688172,0.8391886895462279,0.7510976948630489,0.8569163398418532,0.1739130434782608,0.6652756460679671,19.77612999791745,50.56601064542488
unet_la_padding_512_50ep_group_video_balanced,original_or_padding,512,1,1.2004524674660844e-10,1.2004524674660844e-10,1.2004524674660844e-10,0.0,1.8436424634424042e-10,1.8436424634424042e-10,1.8436424634424042e-10,0.0,1.8436424634424042e-10,11.003851998248138,90.87726735684964
unet_la_roi_crop_128_50ep_group_video_balanced,roi_crop_resize,128,6,-0.0783332336133205,0.5614517126232386,0.5138000659644604,0.6397849462365591,0.8101561741950699,0.7015267015058747,0.9297950398785216,0.9347826086956522,-0.1246264345005823,9.044089998933488,110.56944370499671
