quality,video,frame_index,mask_threshold,roi_present,liver_present,liver_roi_ratio,liver_ratio_ok,raw_la_area_px,la_area_px,la_present,la_area_ok,la_std,la_std_ok,glcm_entropy,la_entropy_ok,border_evidence,base_lumen_rule,raw_capture,decision
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,35,0.2,1,1,0.49181656470275303,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,35,0.3,1,1,0.4877071040437377,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,35,0.4,1,1,0.4838892760711618,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,35,0.5,1,1,0.4800698453543649,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,35,0.6,1,1,0.47642706882635116,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,35,0.7,1,1,0.4725827459553635,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,35,0.8,1,1,0.4680309590502308,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,35,0.9,1,1,0.46060309849541375,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,36,0.1,1,1,0.49724326764950766,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,36,0.2,1,1,0.49077118098127637,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,36,0.3,1,1,0.48650878647836615,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,36,0.4,1,1,0.48276423307097127,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,36,0.5,1,1,0.4790502209857049,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,36,0.6,1,1,0.4753428496145948,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,36,0.7,1,1,0.4712883892935072,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,36,0.8,1,1,0.4666322301034357,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,36,0.9,1,1,0.45878997021063234,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,37,0.1,1,1,0.49644373563099353,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,37,0.2,1,1,0.4897696243251443,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,37,0.3,1,1,0.48552343170510137,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,37,0.4,1,1,0.4816250730323011,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,37,0.5,1,1,0.477900690968944,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,37,0.6,1,1,0.47408262444271576,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,37,0.7,1,1,0.47000071192559123,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,37,0.8,1,1,0.4652528137073744,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,37,0.9,1,1,0.45735039457995036,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,38,0.1,1,1,0.49571463486369266,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,38,0.2,1,1,0.4890090479495609,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,38,0.3,1,1,0.4847733504462983,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,38,0.4,1,1,0.4808256509346165,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,38,0.5,1,1,0.47701447144146253,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,38,0.6,1,1,0.47315614478994583,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,38,0.7,1,1,0.469049972358568,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,38,0.8,1,1,0.4643280109527369,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,38,0.9,1,1,0.4564216221226894,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,39,0.1,1,1,0.49124115105648825,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,39,0.2,1,1,0.48478690023481497,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,39,0.3,1,1,0.48039403611997766,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,39,0.4,1,1,0.47644603956264087,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,39,0.5,1,1,0.472665975970456,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,39,0.6,1,1,0.46878280325366456,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,39,0.7,1,1,0.46469376130804796,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,39,0.8,1,1,0.459751385855871,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,39,0.9,1,1,0.4515193905583739,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,40,0.1,1,1,0.4892214775109152,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,40,0.2,1,1,0.482706454428328,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,40,0.3,1,1,0.47841197478028596,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,40,0.4,1,1,0.47446196734036383,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,40,0.5,1,1,0.4706602386283881,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,40,0.6,1,1,0.4667483564462437,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,40,0.7,1,1,0.46258098831925415,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,40,0.8,1,1,0.4575254796729531,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,40,0.9,1,1,0.44862152220354196,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,41,0.1,1,1,0.48839675556549766,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,41,0.2,1,1,0.48202706746915835,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,41,0.3,1,1,0.4777500875160446,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,41,0.4,1,1,0.473971070620738,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,41,0.5,1,1,0.4700957187681483,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,41,0.6,1,1,0.4662657253747323,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,41,0.7,1,1,0.46228236604805645,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,41,0.8,1,1,0.45739842519685037,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,41,0.9,1,1,0.4493432723871006,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,42,0.1,1,1,0.4847351328064158,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,42,0.2,1,1,0.4784970593736362,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,42,0.3,1,1,0.4743154324100196,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,42,0.4,1,1,0.4705897082759484,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,42,0.5,1,1,0.4669418380221084,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,42,0.6,1,1,0.46324162909553246,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,42,0.7,1,1,0.4592423512658891,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,42,0.8,1,1,0.4545752333917075,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,42,0.9,1,1,0.4466473114020487,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,43,0.1,1,1,0.48244894577689407,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,43,0.2,1,1,0.4761706849759151,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,43,0.3,1,1,0.47200506725784674,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,43,0.4,1,1,0.46816626325014604,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,43,0.5,1,1,0.4644450571485863,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,43,0.6,1,1,0.4608059619100193,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,43,0.7,1,1,0.4567913126143821,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,43,0.8,1,1,0.45210898523458365,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,43,0.9,1,1,0.4440511705516509,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,44,0.1,1,1,0.4827056269883351,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,44,0.2,1,1,0.47645983126220853,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,44,0.3,1,1,0.4721440864785575,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,44,0.4,1,1,0.46846478397135477,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,44,0.5,1,1,0.46472377260118314,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,44,0.6,1,1,0.4610665250320978,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,44,0.7,1,1,0.45702475531562925,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,44,0.8,1,1,0.45242314799260874,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,44,0.9,1,1,0.44432178716340054,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,45,0.1,1,1,0.4822989972124079,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,45,0.2,1,1,0.47599454723787676,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,45,0.3,1,1,0.4718334215340253,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,45,0.4,1,1,0.4680115009201571,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,45,0.5,1,1,0.46436493514631244,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,45,0.6,1,1,0.4605563594088472,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,45,0.7,1,1,0.4563965541069701,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,45,0.8,1,1,0.4516986519968085,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,45,0.9,1,1,0.44102168682821186,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,46,0.1,1,1,0.4833183533319803,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,46,0.2,1,1,0.4770568995540631,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,46,0.3,1,1,0.47282515844872347,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,46,0.4,1,1,0.46899855613143376,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,46,0.5,1,1,0.465368661573229,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,46,0.6,1,1,0.46151337110836976,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,46,0.7,1,1,0.45729756440751784,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,46,0.8,1,1,0.45141242226113537,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,46,0.9,1,1,0.4385575367399218,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,47,0.1,1,1,0.4819507669111891,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,47,0.2,1,1,0.4757368709790035,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,47,0.3,1,1,0.4715709029389582,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,47,0.4,1,1,0.4676775938042462,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,47,0.5,1,1,0.4638678279758548,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,47,0.6,1,1,0.4581733784970518,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,47,0.7,1,1,0.4517529900499179,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,47,0.8,1,1,0.4424816292252782,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,47,0.9,1,1,0.41613438721855195,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,48,0.1,1,1,0.4653158601037128,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,48,0.2,1,1,0.44066063769657876,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,48,0.3,1,1,0.4249569771947881,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,48,0.4,1,1,0.4211253265232885,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,48,0.5,1,1,0.4175118633872477,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,48,0.6,1,1,0.4139360029439315,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,48,0.7,1,1,0.4100120187777699,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,48,0.8,1,1,0.40545227787132726,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,48,0.9,1,1,0.3983112976211543,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,49,0.1,1,1,0.44925957376302217,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,49,0.2,1,1,0.42971253309173424,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,49,0.3,1,1,0.4253842980544455,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,49,0.4,1,1,0.42156830017358793,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,49,0.5,1,1,0.41804518188046186,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,49,0.6,1,1,0.41460161078540425,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,49,0.7,1,1,0.4108197297999045,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,49,0.8,1,1,0.40629973502647637,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,49,0.9,1,1,0.39908484945520734,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,50,0.1,1,1,0.4467561623182163,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,50,0.2,1,1,0.4287406286882657,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,50,0.3,1,1,0.4244253879360635,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,50,0.4,1,1,0.4208560746415636,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,50,0.5,1,1,0.4173200389308226,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,50,0.6,1,1,0.413812136214625,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,50,0.7,1,1,0.41008321014435095,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,50,0.8,1,1,0.40567459867561906,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,50,0.9,1,1,0.39870985682865784,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,51,0.1,1,1,0.4362552606289558,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,51,0.2,1,1,0.4295884694988654,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,51,0.3,1,1,0.4253663862254614,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,51,0.4,1,1,0.4217440108828549,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,51,0.5,1,1,0.41826551541202467,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,51,0.6,1,1,0.414670965421784,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,51,0.7,1,1,0.4109764013652449,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,51,0.8,1,1,0.4065431549243729,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,51,0.9,1,1,0.39940168959487643,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,52,0.1,1,1,0.46130523385854166,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,52,0.2,1,1,0.4500745961625573,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,52,0.3,1,1,0.4333816678750302,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,52,0.4,1,1,0.42933920851901924,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,52,0.5,1,1,0.4256312788487646,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,52,0.6,1,1,0.4220487323484275,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,52,0.7,1,1,0.41808146206226493,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,52,0.8,1,1,0.4136794413675242,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,52,0.9,1,1,0.40634348166811324,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,53,0.1,1,1,0.4808974709444403,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,53,0.2,1,1,0.47283071718594805,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,53,0.3,1,1,0.4664136037301088,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,53,0.4,1,1,0.4595043460480798,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,53,0.5,1,1,0.45364584203579006,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,53,0.6,1,1,0.4462156059212177,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,53,0.7,1,1,0.4393614526449797,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,53,0.8,1,1,0.43051980499439424,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,53,0.9,1,1,0.41260886235416555,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,54,0.1,1,1,0.48882501076907786,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,54,0.2,1,1,0.4824546822144834,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
medium,20260501_135548_PACIENTE 003_202605020017-converted.mp4,54,0.3,1,1,0.4777450915030501,1,0,0,0,0,,0,,0,0,0,0,liver_without_reference
